,Num,power_d,power_u,speed_d,speed_u
426,427.0,149728.647016,193893.393633,10.6606606607,10.6606606607
427,428.0,150330.173161,194055.967857,10.6856856857,10.6856856857
428,429.0,150923.000594,194210.280393,10.7107107107,10.7107107107
429,430.0,151507.129316,194356.331241,10.7357357357,10.7357357357
430,431.0,152082.559326,194494.1204,10.7607607608,10.7607607608
431,432.0,152649.290625,194623.647871,10.7857857858,10.7857857858
432,433.0,153207.323212,194744.913654,10.8108108108,10.8108108108
433,434.0,153756.657088,194857.917749,10.8358358358,10.8358358358
434,435.0,154297.292252,194962.660155,10.8608608609,10.8608608609
435,436.0,154829.228705,195059.140873,10.8858858859,10.8858858859
436,437.0,155352.466447,195147.359903,10.9109109109,10.9109109109
437,438.0,155867.005477,195227.317245,10.9359359359,10.9359359359
438,439.0,156372.845795,195299.012898,10.960960961,10.960960961
439,440.0,156869.987403,195362.446863,10.985985986,10.985985986
440,441.0,157358.430298,195417.61914,11.011011011,11.011011011
441,442.0,157838.174483,195464.529729,11.036036036,11.036036036
442,443.0,158309.219956,195503.178629,11.0610610611,11.0610610611
443,444.0,158771.566717,195533.565841,11.0860860861,11.0860860861
444,445.0,159225.214767,195556.868783,11.1111111111,11.1111111111
445,446.0,159670.164105,195580.372963,11.1361361361,11.1361361361
446,447.0,160106.414733,195605.330226,11.1611611612,11.1611611612
447,448.0,160533.966648,195631.740573,11.1861861862,11.1861861862
448,449.0,160952.819852,195659.604003,11.2112112112,11.2112112112
449,450.0,161362.583077,195688.920517,11.2362362362,11.2362362362
450,451.0,161761.948022,195719.690114,11.2612612613,11.2612612613
451,452.0,162150.809429,195751.912794,11.2862862863,11.2862862863
452,453.0,162529.167295,195785.588558,11.3113113113,11.3113113113
453,454.0,162897.021622,195820.717406,11.3363363363,11.3363363363
454,455.0,163254.372409,195857.299337,11.3613613614,11.3613613614
455,456.0,163601.219656,195895.334351,11.3863863864,11.3863863864
456,457.0,163937.563363,195934.822449,11.4114114114,11.4114114114
457,458.0,164263.403531,195975.763631,11.4364364364,11.4364364364
458,459.0,164578.740159,196018.157895,11.4614614615,11.4614614615
459,460.0,164883.573247,196062.005244,11.4864864865,11.4864864865
460,461.0,165177.902796,196107.305676,11.5115115115,11.5115115115
461,462.0,165461.728804,196154.059191,11.5365365365,11.5365365365
462,463.0,165735.051273,196202.26579,11.5615615616,11.5615615616
463,464.0,165997.870203,196251.925472,11.5865865866,11.5865865866
464,465.0,166250.185592,196303.038237,11.6116116116,11.6116116116
465,466.0,166491.997442,196355.604087,11.6366366366,11.6366366366
466,467.0,166723.305752,196409.623019,11.6616616617,11.6616616617
467,468.0,166944.110522,196465.095035,11.6866866867,11.6866866867
468,469.0,167154.411752,196522.020135,11.7117117117,11.7117117117
469,470.0,167354.209443,196580.398318,11.7367367367,11.7367367367
470,471.0,167543.503594,196640.229584,11.7617617618,11.7617617618
471,472.0,167722.294205,196701.513934,11.7867867868,11.7867867868
472,473.0,167890.581277,196764.251368,11.8118118118,11.8118118118
473,474.0,168048.364809,196828.441884,11.8368368368,11.8368368368
474,475.0,168195.644801,196894.085485,11.8618618619,11.8618618619
475,476.0,168332.421253,196961.182169,11.8868868869,11.8868868869
476,477.0,168458.694165,197029.731936,11.9119119119,11.9119119119
477,478.0,168577.033188,197099.734787,11.9369369369,11.9369369369
478,479.0,168691.693881,197171.190721,11.961961962,11.961961962
479,480.0,168802.740228,197244.099738,11.986986987,11.986986987
480,481.0,168910.172228,197318.46184,12.012012012,12.012012012
481,482.0,169013.989883,197394.277024,12.037037037,12.037037037
482,483.0,169114.193191,197471.545292,12.0620620621,12.0620620621
483,484.0,169210.782153,197550.266644,12.0870870871,12.0870870871
484,485.0,169303.756769,197630.441079,12.1121121121,12.1121121121
485,486.0,169393.117039,197712.068597,12.1371371371,12.1371371371
486,487.0,169478.862963,197795.080667,12.1621621622,12.1621621622
487,488.0,169560.99454,197877.130381,12.1871871872,12.1871871872
488,489.0,169639.511771,197957.064088,12.2122122122,12.2122122122
489,490.0,169714.414656,198034.881789,12.2372372372,12.2372372372
490,491.0,169785.703195,198110.583483,12.2622622623,12.2622622623
491,492.0,169853.377388,198184.169171,12.2872872873,12.2872872873
492,493.0,169917.437235,198255.638853,12.3123123123,12.3123123123
493,494.0,169977.882735,198324.992527,12.3373373373,12.3373373373
494,495.0,170034.713889,198392.230196,12.3623623624,12.3623623624
495,496.0,170087.930697,198457.351857,12.3873873874,12.3873873874
496,497.0,170137.533159,198520.357513,12.4124124124,12.4124124124
497,498.0,170183.521275,198581.247161,12.4374374374,12.4374374374
498,499.0,170225.895045,198640.020804,12.4624624625,12.4624624625
499,500.0,170264.654468,198696.678439,12.4874874875,12.4874874875
500,501.0,170299.799545,198751.220068,12.5125125125,12.5125125125
501,502.0,170331.330276,198803.645691,12.5375375375,12.5375375375
502,503.0,170359.246661,198853.955307,12.5625625626,12.5625625626
503,504.0,170383.5487,198902.148917,12.5875875876,12.5875875876
504,505.0,170404.236392,198948.22652,12.6126126126,12.6126126126
505,506.0,170421.309739,198992.188116,12.6376376376,12.6376376376
506,507.0,170434.768739,199034.033706,12.6626626627,12.6626626627
507,508.0,170444.613393,199073.76329,12.6876876877,12.6876876877
508,509.0,170450.843701,199111.376867,12.7127127127,12.7127127127
509,510.0,170453.459663,199146.874437,12.7377377377,12.7377377377
510,511.0,170452.461278,199180.256001,12.7627627628,12.7627627628
511,512.0,170447.848548,199211.521559,12.7877877878,12.7877877878
512,513.0,170439.621471,199240.671109,12.8128128128,12.8128128128
513,514.0,170427.780048,199267.704654,12.8378378378,12.8378378378
514,515.0,170412.324279,199292.622192,12.8628628629,12.8628628629
515,516.0,170393.254163,199315.423723,12.8878878879,12.8878878879
516,517.0,170370.569702,199336.109248,12.9129129129,12.9129129129
517,518.0,170344.270894,199354.678766,12.9379379379,12.9379379379
518,519.0,170314.357741,199371.132278,12.962962963,12.962962963
519,520.0,170280.830241,199385.469783,12.987987988,12.987987988
520,521.0,170243.688394,199397.691282,13.013013013,13.013013013
521,522.0,170202.932202,199407.796774,13.038038038,13.038038038
522,523.0,170158.561664,199415.786259,13.0630630631,13.0630630631
523,524.0,170110.576779,199421.659739,13.0880880881,13.0880880881
524,525.0,170058.977548,199425.417211,13.1131131131,13.1131131131
525,526.0,170003.763971,199427.058677,13.1381381381,13.1381381381
526,527.0,169945.178482,199426.584137,13.1631631632,13.1631631632
527,528.0,169886.687706,199423.99359,13.1881881882,13.1881881882
528,529.0,169829.421944,199419.287036,13.2132132132,13.2132132132
529,530.0,169773.381196,199412.464476,13.2382382382,13.2382382382
530,531.0,169718.565462,199403.52591,13.2632632633,13.2632632633
531,532.0,169664.974742,199392.471337,13.2882882883,13.2882882883
532,533.0,169612.609035,199379.395102,13.3133133133,13.3133133133
533,534.0,169561.468342,199366.051563,13.3383383383,13.3383383383
534,535.0,169511.552663,199353.101787,13.3633633634,13.3633633634
535,536.0,169462.861998,199340.545773,13.3883883884,13.3883883884
536,537.0,169415.396347,199328.383522,13.4134134134,13.4134134134
537,538.0,169369.155709,199316.615033,13.4384384384,13.4384384384
538,539.0,169324.140086,199305.240307,13.4634634635,13.4634634635
539,540.0,169280.349476,199294.259343,13.4884884885,13.4884884885
540,541.0,169237.78388,199283.672142,13.5135135135,13.5135135135
541,542.0,169196.443298,199273.478704,13.5385385385,13.5385385385
542,543.0,169156.32773,199263.679028,13.5635635636,13.5635635636
543,544.0,169117.437176,199254.273115,13.5885885886,13.5885885886
544,545.0,169079.771635,199245.260964,13.6136136136,13.6136136136
545,546.0,169043.331108,199236.642576,13.6386386386,13.6386386386
546,547.0,169008.115595,199228.41795,13.6636636637,13.6636636637
547,548.0,168974.125096,199220.587087,13.6886886887,13.6886886887
548,549.0,168941.359611,199213.149987,13.7137137137,13.7137137137
549,550.0,168909.81914,199206.106649,13.7387387387,13.7387387387
550,551.0,168879.503682,199199.457074,13.7637637638,13.7637637638
551,552.0,168850.413239,199193.201261,13.7887887888,13.7887887888
552,553.0,168822.547809,199187.339211,13.8138138138,13.8138138138
553,554.0,168795.907393,199181.870924,13.8388388388,13.8388388388
554,555.0,168770.491991,199176.796399,13.8638638639,13.8638638639
555,556.0,168746.301602,199172.115637,13.8888888889,13.8888888889
556,557.0,168723.336228,199167.828637,13.9139139139,13.9139139139
557,558.0,168701.595867,199163.9354,13.9389389389,13.9389389389
558,559.0,168681.08052,199160.435925,13.963963964,13.963963964
559,560.0,168661.790187,199157.330213,13.988988989,13.988988989
560,561.0,168643.724868,199154.618264,14.014014014,14.014014014
561,562.0,168626.884563,199152.300077,14.039039039,14.039039039
562,563.0,168611.269271,199150.375652,14.0640640641,14.0640640641
563,564.0,168596.878994,199148.844991,14.0890890891,14.0890890891
564,565.0,168583.71373,199147.708092,14.1141141141,14.1141141141
565,566.0,168571.77348,199147.026298,14.1391391391,14.1391391391
566,567.0,168561.058244,199147.014164,14.1641641642,14.1641641642
567,568.0,168551.568021,199147.69018,14.1891891892,14.1891891892
568,569.0,168543.302813,199149.054345,14.2142142142,14.2142142142
569,570.0,168536.262618,199151.10666,14.2392392392,14.2392392392
570,571.0,168530.447437,199153.847125,14.2642642643,14.2642642643
571,572.0,168525.857271,199157.27574,14.2892892893,14.2892892893
572,573.0,168522.492117,199161.392505,14.3143143143,14.3143143143
573,574.0,168520.351978,199166.197419,14.3393393393,14.3393393393
574,575.0,168519.436853,199171.690484,14.3643643644,14.3643643644
575,576.0,168519.746741,199177.871698,14.3893893894,14.3893893894
576,577.0,168521.281643,199184.741062,14.4144144144,14.4144144144
577,578.0,168524.041559,199192.298576,14.4394394394,14.4394394394
578,579.0,168528.026489,199200.54424,14.4644644645,14.4644644645
579,580.0,168533.236433,199209.478053,14.4894894895,14.4894894895
580,581.0,168539.671391,199219.100017,14.5145145145,14.5145145145
581,582.0,168547.331362,199229.41013,14.5395395395,14.5395395395
582,583.0,168556.216347,199240.408393,14.5645645646,14.5645645646
583,584.0,168566.326346,199252.094806,14.5895895896,14.5895895896
584,585.0,168577.661359,199264.469369,14.6146146146,14.6146146146
585,586.0,168590.221386,199277.532081,14.6396396396,14.6396396396
586,587.0,168604.006427,199291.282944,14.6646646647,14.6646646647
587,588.0,168619.016481,199305.721956,14.6896896897,14.6896896897
588,589.0,168635.251549,199320.849119,14.7147147147,14.7147147147
589,590.0,168652.711632,199336.664431,14.7397397397,14.7397397397
590,591.0,168671.396728,199353.167892,14.7647647648,14.7647647648
591,592.0,168691.306837,199370.359504,14.7897897898,14.7897897898
592,593.0,168712.441961,199388.239266,14.8148148148,14.8148148148
593,594.0,168734.802098,199406.807177,14.8398398398,14.8398398398
594,595.0,168758.38725,199426.063238,14.8648648649,14.8648648649
595,596.0,168783.197415,199446.00745,14.8898898899,14.8898898899
596,597.0,168809.232594,199466.63981,14.9149149149,14.9149149149
597,598.0,168836.492787,199487.960321,14.9399399399,14.9399399399
598,599.0,168864.977993,199509.968982,14.964964965,14.964964965
599,600.0,168894.688214,199532.665792,14.98998999,14.98998999
600,601.0,168925.623448,199556.050753,15.015015015,15.015015015
601,602.0,168957.783696,199580.123863,15.04004004,15.04004004
602,603.0,168991.168958,199604.885123,15.0650650651,15.0650650651
603,604.0,169025.779234,199630.334533,15.0900900901,15.0900900901
604,605.0,169061.303236,199656.472092,15.1151151151,15.1151151151
605,606.0,169097.397011,199683.297802,15.1401401401,15.1401401401
606,607.0,169134.060346,199710.811661,15.1651651652,15.1651651652
607,608.0,169171.293241,199739.013671,15.1901901902,15.1901901902
608,609.0,169209.095698,199767.90383,15.2152152152,15.2152152152
609,610.0,169247.467714,199797.482139,15.2402402402,15.2402402402
610,611.0,169286.409292,199827.748597,15.2652652653,15.2652652653
611,612.0,169325.92043,199858.703206,15.2902902903,15.2902902903
612,613.0,169366.001129,199890.345964,15.3153153153,15.3153153153
613,614.0,169406.651388,199922.676873,15.3403403403,15.3403403403
614,615.0,169447.871208,199955.690894,15.3653653654,15.3653653654
615,616.0,169489.660589,199988.775333,15.3903903904,15.3903903904
616,617.0,169532.01953,200021.507178,15.4154154154,15.4154154154
617,618.0,169574.948032,200053.886428,15.4404404404,15.4404404404
618,619.0,169618.446095,200085.913083,15.4654654655,15.4654654655
619,620.0,169662.513718,200117.587143,15.4904904905,15.4904904905
620,621.0,169707.150902,200148.908607,15.5155155155,15.5155155155
621,622.0,169752.357647,200179.877477,15.5405405405,15.5405405405
622,623.0,169798.133952,200210.493753,15.5655655656,15.5655655656
623,624.0,169844.479818,200240.757433,15.5905905906,15.5905905906
624,625.0,169891.395244,200270.668518,15.6156156156,15.6156156156
625,626.0,169938.880231,200300.227008,15.6406406406,15.6406406406
626,627.0,169986.934779,200329.432903,15.6656656657,15.6656656657
627,628.0,170035.558887,200358.286203,15.6906906907,15.6906906907
628,629.0,170084.752556,200386.786909,15.7157157157,15.7157157157
629,630.0,170134.515786,200414.935019,15.7407407407,15.7407407407
630,631.0,170184.848576,200442.730534,15.7657657658,15.7657657658
631,632.0,170235.750927,200470.173455,15.7907907908,15.7907907908
632,633.0,170287.222839,200497.26378,15.8158158158,15.8158158158
633,634.0,170339.264311,200524.001511,15.8408408408,15.8408408408
634,635.0,170391.875344,200550.386647,15.8658658659,15.8658658659
635,636.0,170445.055937,200576.419187,15.8908908909,15.8908908909
636,637.0,170498.806091,200602.099133,15.9159159159,15.9159159159
637,638.0,170553.125806,200627.426484,15.9409409409,15.9409409409
638,639.0,170608.015081,200652.401239,15.965965966,15.965965966
639,640.0,170663.473917,200677.0234,15.990990991,15.990990991
640,641.0,170719.502314,200701.292966,16.016016016,16.016016016
641,642.0,170776.100271,200725.209937,16.041041041,16.041041041
642,643.0,170833.267789,200748.774313,16.0660660661,16.0660660661
643,644.0,170891.004868,200771.986094,16.0910910911,16.0910910911
644,645.0,170949.311507,200794.84528,16.1161161161,16.1161161161
645,646.0,171008.187707,200817.351871,16.1411411411,16.1411411411
646,647.0,171067.633467,200839.505867,16.1661661662,16.1661661662
647,648.0,171127.648788,200861.307269,16.1911911912,16.1911911912
648,649.0,171188.23367,200882.756075,16.2162162162,16.2162162162
649,650.0,171249.388112,200903.852286,16.2412412412,16.2412412412
650,651.0,171311.112115,200924.595902,16.2662662663,16.2662662663
651,652.0,171373.405679,200944.986924,16.2912912913,16.2912912913
652,653.0,171436.268803,200965.02535,16.3163163163,16.3163163163
653,654.0,171499.701488,200984.711182,16.3413413413,16.3413413413
654,655.0,171563.703734,201004.044418,16.3663663664,16.3663663664
655,656.0,171628.27554,201023.02506,16.3913913914,16.3913913914
656,657.0,171693.416907,201041.653106,16.4164164164,16.4164164164
657,658.0,171759.127834,201059.928558,16.4414414414,16.4414414414
658,659.0,171825.408322,201077.851415,16.4664664665,16.4664664665
659,660.0,171892.258371,201095.421677,16.4914914915,16.4914914915
660,661.0,171959.67798,201112.639343,16.5165165165,16.5165165165
661,662.0,172027.66715,201129.504415,16.5415415415,16.5415415415
662,663.0,172096.225881,201146.016892,16.5665665666,16.5665665666
663,664.0,172165.354172,201162.176774,16.5915915916,16.5915915916
664,665.0,172235.052024,201177.984061,16.6166166166,16.6166166166
665,666.0,172305.319437,201193.438753,16.6416416416,16.6416416416
666,667.0,172376.15641,201208.54085,16.6666666667,16.6666666667
667,668.0,172447.562944,201223.290352,16.6916916917,16.6916916917
668,669.0,172519.539038,201237.687259,16.7167167167,16.7167167167
669,670.0,172592.084693,201251.731572,16.7417417417,16.7417417417
670,671.0,172665.199909,201265.423289,16.7667667668,16.7667667668
671,672.0,172738.884685,201278.762411,16.7917917918,16.7917917918
672,673.0,172813.139022,201291.748939,16.8168168168,16.8168168168
673,674.0,172887.96292,201304.382871,16.8418418418,16.8418418418
674,675.0,172963.356378,201316.664208,16.8668668669,16.8668668669
675,676.0,173039.319397,201328.592951,16.8918918919,16.8918918919
676,677.0,173115.748811,201340.169099,16.9169169169,16.9169169169
677,678.0,173191.934688,201351.392651,16.9419419419,16.9419419419
678,679.0,173267.742135,201362.263609,16.966966967,16.966966967
679,680.0,173343.171153,201372.781971,16.991991992,16.991991992
680,681.0,173418.221741,201382.947739,17.017017017,17.017017017
681,682.0,173492.8939,201392.760912,17.042042042,17.042042042
682,683.0,173567.187629,201402.22149,17.0670670671,17.0670670671
683,684.0,173641.102929,201411.329473,17.0920920921,17.0920920921
684,685.0,173714.639798,201420.084861,17.1171171171,17.1171171171
685,686.0,173787.798239,201428.487654,17.1421421421,17.1421421421
686,687.0,173860.578249,201436.537852,17.1671671672,17.1671671672
687,688.0,173932.979831,201444.235455,17.1921921922,17.1921921922
688,689.0,174005.002982,201451.580463,17.2172172172,17.2172172172
689,690.0,174076.647704,201458.572876,17.2422422422,17.2422422422
690,691.0,174147.913996,201465.212694,17.2672672673,17.2672672673
691,692.0,174218.801859,201471.499917,17.2922922923,17.2922922923
692,693.0,174289.311292,201477.434546,17.3173173173,17.3173173173
693,694.0,174359.442296,201483.016579,17.3423423423,17.3423423423
694,695.0,174429.19487,201488.246017,17.3673673674,17.3673673674
695,696.0,174498.569014,201493.122861,17.3923923924,17.3923923924
696,697.0,174567.564729,201497.647109,17.4174174174,17.4174174174
697,698.0,174636.182014,201501.818763,17.4424424424,17.4424424424
698,699.0,174704.420869,201505.637821,17.4674674675,17.4674674675
699,700.0,174772.281295,201509.104285,17.4924924925,17.4924924925
700,701.0,174839.763292,201512.218154,17.5175175175,17.5175175175
701,702.0,174906.866859,201514.979427,17.5425425425,17.5425425425
702,703.0,174973.591996,201517.388106,17.5675675676,17.5675675676
703,704.0,175039.938703,201519.44419,17.5925925926,17.5925925926
704,705.0,175105.906981,201521.147679,17.6176176176,17.6176176176
705,706.0,175171.49683,201522.535134,17.6426426426,17.6426426426
706,707.0,175236.708249,201523.861588,17.6676676677,17.6676676677
707,708.0,175301.541238,201525.176103,17.6926926927,17.6926926927
708,709.0,175365.995797,201526.478677,17.7177177177,17.7177177177
709,710.0,175430.071928,201527.769312,17.7427427427,17.7427427427
710,711.0,175493.769628,201529.048008,17.7677677678,17.7677677678
711,712.0,175557.088899,201530.314763,17.7927927928,17.7927927928
712,713.0,175620.02974,201531.569579,17.8178178178,17.8178178178
713,714.0,175682.592152,201532.812455,17.8428428428,17.8428428428
714,715.0,175744.776134,201534.043391,17.8678678679,17.8678678679
715,716.0,175806.581686,201535.262388,17.8928928929,17.8928928929
716,717.0,175868.008809,201536.469445,17.9179179179,17.9179179179
717,718.0,175929.057502,201537.664562,17.9429429429,17.9429429429
718,719.0,175989.727766,201538.847739,17.967967968,17.967967968
719,720.0,176050.0196,201540.018976,17.992992993,17.992992993
720,721.0,176109.933005,201541.178274,18.018018018,18.018018018
721,722.0,176169.467979,201542.325632,18.043043043,18.043043043
722,723.0,176228.549621,201543.46105,18.0680680681,18.0680680681
723,724.0,176286.800333,201544.584529,18.0930930931,18.0930930931
724,725.0,176344.167805,201545.696068,18.1181181181,18.1181181181
725,726.0,176400.652038,201546.795667,18.1431431431,18.1431431431
726,727.0,176456.253032,201547.883326,18.1681681682,18.1681681682
727,728.0,176510.970787,201548.959045,18.1931931932,18.1931931932
728,729.0,176564.805302,201550.022825,18.2182182182,18.2182182182
729,730.0,176617.756578,201551.074665,18.2432432432,18.2432432432
730,731.0,176669.824615,201552.114565,18.2682682683,18.2682682683
731,732.0,176721.009412,201553.142526,18.2932932933,18.2932932933
732,733.0,176771.31097,201554.158547,18.3183183183,18.3183183183
733,734.0,176820.729289,201555.162628,18.3433433433,18.3433433433
734,735.0,176869.264369,201556.154769,18.3683683684,18.3683683684
735,736.0,176916.916209,201557.13497,18.3933933934,18.3933933934
736,737.0,176963.684811,201558.103232,18.4184184184,18.4184184184
737,738.0,177009.570172,201559.059554,18.4434434434,18.4434434434
738,739.0,177054.572295,201560.003936,18.4684684685,18.4684684685
739,740.0,177098.691178,201560.936379,18.4934934935,18.4934934935
740,741.0,177141.926822,201561.856881,18.5185185185,18.5185185185
741,742.0,177184.279227,201562.765444,18.5435435435,18.5435435435
742,743.0,177225.748392,201563.662068,18.5685685686,18.5685685686
743,744.0,177266.334318,201564.546751,18.5935935936,18.5935935936
744,745.0,177306.037005,201565.419495,18.6186186186,18.6186186186
745,746.0,177344.856453,201566.280299,18.6436436436,18.6436436436
746,747.0,177382.792661,201567.129163,18.6686686687,18.6686686687
747,748.0,177419.84563,201567.966087,18.6936936937,18.6936936937
748,749.0,177456.01536,201568.791072,18.7187187187,18.7187187187
749,750.0,177491.301851,201569.604117,18.7437437437,18.7437437437
750,751.0,177525.705102,201570.405222,18.7687687688,18.7687687688
751,752.0,177559.225114,201571.194388,18.7937937938,18.7937937938
752,753.0,177591.861886,201571.971613,18.8188188188,18.8188188188
753,754.0,177623.61542,201572.736899,18.8438438438,18.8438438438
754,755.0,177654.485714,201573.490245,18.8688688689,18.8688688689
755,756.0,177684.472769,201574.231652,18.8938938939,18.8938938939
756,757.0,177713.576584,201574.961118,18.9189189189,18.9189189189
757,758.0,177741.79716,201575.678645,18.9439439439,18.9439439439
758,759.0,177769.134497,201576.384233,18.968968969,18.968968969
759,760.0,177795.588595,201577.07788,18.993993994,18.993993994
760,761.0,177821.159454,201577.759588,19.019019019,19.019019019
761,762.0,177845.847073,201578.429356,19.044044044,19.044044044
762,763.0,177869.651453,201579.087184,19.0690690691,19.0690690691
763,764.0,177892.572593,201579.733072,19.0940940941,19.0940940941
764,765.0,177914.610495,201580.367021,19.1191191191,19.1191191191
765,766.0,177935.765157,201580.98903,19.1441441441,19.1441441441
766,767.0,177956.036579,201581.599099,19.1691691692,19.1691691692
767,768.0,177975.424763,201582.197228,19.1941941942,19.1941941942
768,769.0,177994.215555,201582.783418,19.2192192192,19.2192192192
769,770.0,178013.491446,201583.357668,19.2442442442,19.2442442442
770,771.0,178033.357125,201583.919978,19.2692692693,19.2692692693
771,772.0,178053.812593,201584.470348,19.2942942943,19.2942942943
772,773.0,178074.857849,201585.008779,19.3193193193,19.3193193193
773,774.0,178096.492894,201585.53527,19.3443443443,19.3443443443
774,775.0,178118.717727,201586.049821,19.3693693694,19.3693693694
775,776.0,178141.532348,201586.552432,19.3943943944,19.3943943944
776,777.0,178164.936757,201587.043104,19.4194194194,19.4194194194
777,778.0,178188.930955,201587.521836,19.4444444444,19.4444444444
778,779.0,178213.514942,201587.988628,19.4694694695,19.4694694695
779,780.0,178238.688716,201588.44348,19.4944944945,19.4944944945
780,781.0,178264.452279,201588.886393,19.5195195195,19.5195195195
781,782.0,178290.80563,201589.317366,19.5445445445,19.5445445445
782,783.0,178317.74877,201589.736399,19.5695695696,19.5695695696
783,784.0,178345.281698,201590.143492,19.5945945946,19.5945945946
784,785.0,178373.404414,201590.538646,19.6196196196,19.6196196196
785,786.0,178402.116918,201590.92186,19.6446446446,19.6446446446
786,787.0,178431.419211,201591.293134,19.6696696697,19.6696696697
787,788.0,178461.311292,201591.652468,19.6946946947,19.6946946947
788,789.0,178491.793162,201591.999863,19.7197197197,19.7197197197
789,790.0,178522.86482,201592.335318,19.7447447447,19.7447447447
790,791.0,178554.526266,201592.658833,19.7697697698,19.7697697698
791,792.0,178586.777501,201592.970408,19.7947947948,19.7947947948
792,793.0,178619.618524,201593.270044,19.8198198198,19.8198198198
793,794.0,178653.049335,201593.557739,19.8448448448,19.8448448448
794,795.0,178687.069934,201593.833496,19.8698698699,19.8698698699
795,796.0,178721.680322,201594.097312,19.8948948949,19.8948948949
796,797.0,178756.880499,201594.349188,19.9199199199,19.9199199199
797,798.0,178792.670463,201594.589125,19.9449449449,19.9449449449
798,799.0,178829.050216,201594.817122,19.96996997,19.96996997
799,800.0,178866.019757,201595.03318,19.994994995,19.994994995
800,801.0,178903.579087,201595.237297,20.02002002,20.02002002
801,802.0,178941.728205,201595.429475,20.045045045,20.045045045
802,803.0,178980.467111,201595.609713,20.0700700701,20.0700700701
803,804.0,179019.795806,201595.775554,20.0950950951,20.0950950951
804,805.0,179059.714289,201595.916031,20.1201201201,20.1201201201
805,806.0,179100.22256,201596.029829,20.1451451451,20.1451451451
806,807.0,179141.32062,201596.116947,20.1701701702,20.1701701702
807,808.0,179183.008468,201596.177384,20.1951951952,20.1951951952
808,809.0,179225.286104,201596.211142,20.2202202202,20.2202202202
809,810.0,179268.153528,201596.218221,20.2452452452,20.2452452452
810,811.0,179311.610741,201596.198619,20.2702702703,20.2702702703
811,812.0,179355.657743,201596.152337,20.2952952953,20.2952952953
812,813.0,179400.294532,201596.079376,20.3203203203,20.3203203203
813,814.0,179445.52111,201595.979735,20.3453453453,20.3453453453
814,815.0,179491.337477,201595.853414,20.3703703704,20.3703703704
815,816.0,179537.743631,201595.700413,20.3953953954,20.3953953954
816,817.0,179584.739574,201595.520732,20.4204204204,20.4204204204
817,818.0,179632.325306,201595.314372,20.4454454454,20.4454454454
818,819.0,179680.500825,201595.081331,20.4704704705,20.4704704705
819,820.0,179729.266133,201594.821611,20.4954954955,20.4954954955
820,821.0,179778.621229,201594.535211,20.5205205205,20.5205205205
821,822.0,179828.566114,201594.222131,20.5455455455,20.5455455455
822,823.0,179879.100787,201593.882371,20.5705705706,20.5705705706
823,824.0,179930.225248,201593.515932,20.5955955956,20.5955955956
824,825.0,179981.939498,201593.122812,20.6206206206,20.6206206206
825,826.0,180034.243536,201592.703013,20.6456456456,20.6456456456
826,827.0,180087.137362,201592.256534,20.6706706707,20.6706706707
827,828.0,180140.620977,201591.783375,20.6956956957,20.6956956957
828,829.0,180194.69438,201591.283537,20.7207207207,20.7207207207
829,830.0,180249.357571,201590.757018,20.7457457457,20.7457457457
830,831.0,180304.610551,201590.20382,20.7707707708,20.7707707708
831,832.0,180360.453319,201589.623941,20.7957957958,20.7957957958
832,833.0,180416.885875,201589.017383,20.8208208208,20.8208208208
833,834.0,180473.90822,201588.384145,20.8458458458,20.8458458458
834,835.0,180531.520353,201587.724228,20.8708708709,20.8708708709
835,836.0,180589.722274,201587.03763,20.8958958959,20.8958958959
836,837.0,180648.513984,201586.324353,20.9209209209,20.9209209209
837,838.0,180707.533445,201585.584396,20.9459459459,20.9459459459
838,839.0,180765.866122,201584.817759,20.970970971,20.970970971
839,840.0,180823.467471,201584.024442,20.995995996,20.995995996
840,841.0,180880.337492,201583.204445,21.021021021,21.021021021
841,842.0,180936.476187,201582.357768,21.046046046,21.046046046
842,843.0,180991.883553,201581.484412,21.0710710711,21.0710710711
843,844.0,181046.559592,201580.584376,21.0960960961,21.0960960961
844,845.0,181100.504304,201579.65766,21.1211211211,21.1211211211
845,846.0,181153.717688,201578.704264,21.1461461461,21.1461461461
846,847.0,181206.199745,201577.724188,21.1711711712,21.1711711712
847,848.0,181257.950474,201576.717432,21.1961961962,21.1961961962
848,849.0,181308.969876,201575.683997,21.2212212212,21.2212212212
849,850.0,181359.25795,201574.623882,21.2462462462,21.2462462462
850,851.0,181408.814697,201573.537087,21.2712712713,21.2712712713
851,852.0,181457.640116,201572.423612,21.2962962963,21.2962962963
852,853.0,181505.734207,201571.283457,21.3213213213,21.3213213213
853,854.0,181553.096972,201570.116622,21.3463463463,21.3463463463
854,855.0,181599.728408,201568.923108,21.3713713714,21.3713713714
855,856.0,181645.628518,201567.702914,21.3963963964,21.3963963964
856,857.0,181690.797299,201566.45604,21.4214214214,21.4214214214
857,858.0,181735.234754,201565.182486,21.4464464464,21.4464464464
858,859.0,181778.940881,201563.882252,21.4714714715,21.4714714715
859,860.0,181821.91568,201562.555338,21.4964964965,21.4964964965
860,861.0,181864.159152,201561.201745,21.5215215215,21.5215215215
861,862.0,181905.671296,201559.821472,21.5465465465,21.5465465465
862,863.0,181946.452113,201558.414519,21.5715715716,21.5715715716
863,864.0,181986.501602,201556.980886,21.5965965966,21.5965965966
864,865.0,182025.819764,201555.520573,21.6216216216,21.6216216216
